Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product_Category,Sub_Category,Sales,Profit,Quantity
ORD12202,2024-07-27,CUST1176,Seema Abraham,South,Tamil Nadu,Office Supplies,Envelopes,595.49,71.24,1
ORD12407,2024-07-27,CUST1137,Anjali Chatterjee,East,Jharkhand,Furniture,Tables,18768.78,2698.28,1
ORD12472,2024-07-27,CUST1179,Rajesh Shukla,West,Gujarat,Office Supplies,Labels,781.42,257.12,2
ORD10437,2024-07-28,CUST1109,Aditya Sethi,East,Bihar,Furniture,Storage,8150.05,574.16,2
ORD10536,2024-07-28,CUST1225,Nita Jadhav,North,Haryana,Office Supplies,Binders,880.28,-126.17,3
ORD10541,2024-07-28,CUST1032,Nisha Pillai,West,Goa,Office Supplies,Envelopes,716.87,98.57,1
ORD11981,2024-07-28,CUST1063,Pranav Joseph,South,Telangana,Electronics,Cameras,20225.7,2498.65,6
ORD12319,2024-07-29,CUST1242,Suresh Gupta,South,Kerala,Electronics,TVs,26482.01,1928.79,3
ORD12367,2024-07-29,CUST1161,Kiran Pillai,Central,Chhattisgarh,Electronics,Phones,47283.42,4648.3,3
ORD12518,2024-07-29,CUST1140,Krishna Das,West,Goa,Office Supplies,Binders,2497.32,803.39,3
ORD10016,2024-07-30,CUST1160,Durga Gupta,North,Delhi,Office Supplies,Pens & Pencils,839.77,140.27,3
ORD10063,2024-07-30,CUST1167,Pankaj Sen,South,Karnataka,Office Supplies,Paper,1930.62,334.02,3
ORD11640,2024-07-30,CUST1186,Kavya Sharma,South,Andhra Pradesh,Furniture,Bookcases,16507.43,872.5,1
ORD11707,2024-07-30,CUST1118,Rohan Mittal,South,Telangana,Electronics,TVs,19151.62,-4157.61,6
ORD12558,2024-07-30,CUST1135,Manoj George,West,Gujarat,Electronics,Cameras,39644.74,2858.89,2
ORD12559,2024-07-30,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Electronics,Accessories,3284.73,676.79,8
ORD11228,2024-07-31,CUST1208,Mohan Goel,East,Bihar,Electronics,Tablets,19711.89,2813.04,1
ORD10057,2024-08-01,CUST1181,Divya Agarwal,West,Maharashtra,Electronics,Laptops,24234.1,2856.33,3
ORD10111,2024-08-01,CUST1185,Archana Jagtap,East,Odisha,Furniture,Storage,6147.45,141.64,6
ORD10268,2024-08-01,CUST1021,Vijay Gupta,West,Gujarat,Office Supplies,Pens & Pencils,840.38,309.16,1
ORD10361,2024-08-02,CUST1212,Aryan Tripathi,West,Gujarat,Office Supplies,Binders,1902.58,269.63,1
ORD10014,2024-08-03,CUST1165,Sai Sharma,North,Uttar Pradesh,Electronics,Cameras,11118.33,1393.65,2
ORD10748,2024-08-03,CUST1001,Varun Iyer,East,Assam,Electronics,Phones,43597.44,4884.31,4
ORD11429,2024-08-03,CUST1125,Gaurav Sethi,Central,Jharkhand,Electronics,Tablets,15963.42,1193.66,6
ORD12200,2024-08-04,CUST1050,Ruchi Sharma,West,Goa,Electronics,Accessories,2924.17,441.66,1
ORD10174,2024-08-05,CUST1192,Madhuri Shah,South,Andhra Pradesh,Furniture,Bookcases,9760.16,837.49,2
ORD10383,2024-08-05,CUST1232,Rohan Pandey,East,Bihar,Furniture,Bookcases,5612.46,213.75,2
ORD10482,2024-08-05,CUST1243,Madhuri Choudhary,West,Goa,Electronics,Phones,22713.57,1903.31,2
ORD11225,2024-08-05,CUST1032,Nisha Pillai,West,Goa,Electronics,Cameras,13541.7,1224.34,4
ORD11998,2024-08-05,CUST1097,Harsh Das,Central,Chhattisgarh,Furniture,Tables,11739.02,903.55,3
ORD12468,2024-08-05,CUST1228,Rahul Krishnan,South,Karnataka,Electronics,Laptops,24861.05,3303.2,1
ORD10415,2024-08-06,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Office Supplies,Art Supplies,1571.47,284.51,5
ORD10896,2024-08-06,CUST1146,Puja Naidu,East,Jharkhand,Electronics,Cameras,41890.5,4094.11,3
ORD11697,2024-08-06,CUST1072,Rakesh Mathew,East,Assam,Office Supplies,Pens & Pencils,895.32,-103.43,5
ORD12322,2024-08-06,CUST1054,Suman Reddy,North,Uttar Pradesh,Electronics,Accessories,1836.62,447.14,1
ORD10313,2024-08-07,CUST1192,Madhuri Shah,South,Andhra Pradesh,Office Supplies,Labels,787.79,191.47,9
ORD10503,2024-08-07,CUST1069,Kiran Shah,West,Gujarat,Electronics,Accessories,2711.37,613.97,2
ORD11252,2024-08-07,CUST1108,Ananya Agarwal,West,Goa,Furniture,Sofas,30014.49,934.45,1
ORD11661,2024-08-07,CUST1174,Kamla Bhosale,North,Haryana,Electronics,Phones,35511.13,5692.07,1
ORD10743,2024-08-08,CUST1007,Swati Arora,Central,Jharkhand,Electronics,TVs,20425.3,1928.11,1
ORD11240,2024-08-08,CUST1229,Vishal Das,South,Kerala,Office Supplies,Labels,586.66,156.67,1
ORD10731,2024-08-09,CUST1231,Rahul Mathew,North,Delhi,Furniture,Storage,4441.01,-368.53,1
ORD10070,2024-08-10,CUST1222,Ananya Chauhan,West,Goa,Electronics,Accessories,1342.08,325.72,2
ORD10325,2024-08-10,CUST1083,Manoj Pillai,South,Andhra Pradesh,Office Supplies,Binders,1060.64,112.6,2
ORD10362,2024-08-10,CUST1188,Nita Arora,West,Maharashtra,Furniture,Storage,8580.15,804.21,1
ORD11037,2024-08-10,CUST1196,Krishna Singh,North,Delhi,Electronics,Cameras,16122.78,2013.41,1
ORD11857,2024-08-10,CUST1246,Shanti Abraham,Central,Jharkhand,Electronics,Laptops,37653.64,3748.78,1
ORD12143,2024-08-10,CUST1195,Lakshmi Sharma,Central,Jharkhand,Electronics,Accessories,549.92,97.59,5
ORD12569,2024-08-10,CUST1141,Kamla Khanna,South,Andhra Pradesh,Electronics,Cameras,11564.56,1248.51,3
ORD11940,2024-08-11,CUST1168,Pranav Tiwari,West,Gujarat,Office Supplies,Binders,927.39,258.45,1
ORD12454,2024-08-11,CUST1190,Vikram Desai,East,Jharkhand,Office Supplies,Envelopes,891.71,203.31,2
ORD10442,2024-08-13,CUST1089,Deepak Shah,East,West Bengal,Electronics,TVs,18400.5,2366.31,2
ORD10258,2024-08-14,CUST1070,Dev Joseph,North,Himachal Pradesh,Office Supplies,Fasteners,594.96,-20.25,1
ORD10240,2024-08-16,CUST1171,Sunita Bansal,South,Telangana,Electronics,Laptops,25454.01,3490.59,2
ORD10349,2024-08-16,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Paper,1699.65,219.33,2
ORD11519,2024-08-16,CUST1191,Rani Bansal,West,Maharashtra,Furniture,Bookcases,5641.07,211.76,1
ORD12106,2024-08-16,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Office Supplies,Envelopes,711.6,163.61,2
ORD10649,2024-08-17,CUST1157,Yash Khanna,Central,Chhattisgarh,Furniture,Chairs,9850.52,541.95,4
ORD10931,2024-08-17,CUST1094,Usha Shinde,South,Andhra Pradesh,Electronics,Cameras,37858.23,-5801.69,1
ORD11566,2024-08-17,CUST1180,Ayaan Agarwal,West,Maharashtra,Office Supplies,Art Supplies,2428.32,-467.42,9
ORD11748,2024-08-17,CUST1246,Shanti Abraham,Central,Jharkhand,Furniture,Sofas,26746.41,1222.25,5
ORD11849,2024-08-18,CUST1034,Sanjay Joshi,South,Karnataka,Furniture,Bookcases,8047.56,888.21,1
ORD10393,2024-08-19,CUST1109,Aditya Sethi,East,Bihar,Electronics,Cameras,27883.61,2260.44,1
ORD10627,2024-08-19,CUST1062,Om Chatterjee,Central,Madhya Pradesh,Office Supplies,Binders,1118.66,205.35,2
ORD11467,2024-08-19,CUST1007,Swati Arora,Central,Jharkhand,Electronics,Phones,14781.44,2138.6,2
ORD11552,2024-08-20,CUST1167,Pankaj Sen,South,Karnataka,Electronics,Tablets,42512.82,3290.9,3
ORD11617,2024-08-20,CUST1153,Ananya Saxena,East,Assam,Electronics,Accessories,3886.78,647.25,3
ORD10493,2024-08-21,CUST1132,Rohit Yadav,Central,Madhya Pradesh,Furniture,Bookcases,7892.5,1155.11,4
ORD12036,2024-08-21,CUST1001,Varun Iyer,East,Assam,Electronics,Accessories,3157.53,516.17,4
ORD12423,2024-08-21,CUST1068,Nita Iyer,Central,Chhattisgarh,Furniture,Tables,7850.74,-1222.37,1
ORD10275,2024-08-22,CUST1188,Nita Arora,West,Maharashtra,Office Supplies,Pens & Pencils,1196.81,415.96,4
ORD10199,2024-08-23,CUST1005,Ayaan Das,South,Tamil Nadu,Furniture,Bookcases,17330.0,2189.77,2
ORD11422,2024-08-23,CUST1180,Ayaan Agarwal,West,Maharashtra,Furniture,Chairs,7419.79,614.68,6
ORD11789,2024-08-23,CUST1243,Madhuri Choudhary,West,Goa,Electronics,Accessories,1729.78,357.62,2
ORD10406,2024-08-24,CUST1137,Anjali Chatterjee,East,Jharkhand,Furniture,Storage,3336.49,229.17,5
ORD11186,2024-08-24,CUST1123,Naveen Chopra,South,Kerala,Electronics,TVs,21313.25,-3692.34,5
ORD10401,2024-08-25,CUST1142,Sachin Chopra,North,Uttar Pradesh,Furniture,Chairs,8651.52,-589.43,2
ORD10559,2024-08-25,CUST1139,Pooja Pandey,South,Andhra Pradesh,Office Supplies,Paper,972.04,162.07,1
ORD10984,2024-08-25,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Paper,1900.4,325.19,1
ORD11325,2024-08-25,CUST1202,Gaurav Kumar,West,Goa,Furniture,Tables,7727.43,1127.23,1
ORD11395,2024-08-25,CUST1186,Kavya Sharma,South,Andhra Pradesh,Furniture,Storage,8615.98,276.56,10
ORD12439,2024-08-26,CUST1005,Ayaan Das,South,Tamil Nadu,Electronics,Cameras,33333.34,4712.45,2
ORD10507,2024-08-27,CUST1166,Arjun Sethi,North,Himachal Pradesh,Office Supplies,Binders,952.26,131.49,1
ORD11178,2024-08-27,CUST1187,Sarla Rao,Central,Madhya Pradesh,Electronics,Accessories,2101.77,499.39,2
ORD11134,2024-08-28,CUST1137,Anjali Chatterjee,East,Jharkhand,Electronics,Cameras,19249.88,1851.09,1
ORD10575,2024-08-29,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Furniture,Tables,9320.19,743.8,2
ORD11081,2024-08-29,CUST1200,Ramesh Dey,East,Assam,Furniture,Tables,20899.63,1854.14,9
ORD12136,2024-08-29,CUST1056,Anjali Pillai,East,Bihar,Electronics,Cameras,18316.45,1935.69,1
ORD11775,2024-08-30,CUST1141,Kamla Khanna,South,Andhra Pradesh,Office Supplies,Art Supplies,1424.92,357.76,1
ORD10230,2024-08-31,CUST1153,Ananya Saxena,East,Assam,Office Supplies,Fasteners,982.52,276.05,3
ORD10626,2024-08-31,CUST1111,Archana George,North,Punjab,Furniture,Tables,6975.15,766.62,5
ORD11859,2024-08-31,CUST1237,Rahul Mane,East,West Bengal,Electronics,Cameras,15793.0,1344.3,1
ORD12039,2024-08-31,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Labels,1399.26,206.74,2
ORD12081,2024-08-31,CUST1193,Krishna Pawar,East,Odisha,Furniture,Bookcases,5803.46,633.05,2
ORD11000,2024-09-01,CUST1168,Pranav Tiwari,West,Gujarat,Office Supplies,Pens & Pencils,1213.8,317.31,3
ORD12134,2024-09-01,CUST1094,Usha Shinde,South,Andhra Pradesh,Electronics,Phones,32464.98,3729.91,2
ORD12285,2024-09-01,CUST1224,Preeti More,West,Gujarat,Electronics,Phones,25525.44,2596.16,6
ORD10563,2024-09-02,CUST1193,Krishna Pawar,East,Odisha,Electronics,Cameras,21163.79,1689.4,6
ORD12306,2024-09-02,CUST1174,Kamla Bhosale,North,Haryana,Office Supplies,Art Supplies,2441.06,581.66,5
ORD11007,2024-09-03,CUST1201,Nikhil Das,North,Uttar Pradesh,Furniture,Sofas,27936.68,1835.78,3
ORD11020,2024-09-03,CUST1049,Nikhil Pawar,North,Haryana,Electronics,Phones,14874.55,1640.34,1
ORD11205,2024-09-03,CUST1094,Usha Shinde,South,Andhra Pradesh,Electronics,Phones,26943.58,4304.73,2
ORD10471,2024-09-04,CUST1167,Pankaj Sen,South,Karnataka,Electronics,Tablets,26237.01,2879.45,3
ORD10569,2024-09-04,CUST1168,Pranav Tiwari,West,Gujarat,Furniture,Sofas,26801.55,2436.18,2
ORD11291,2024-09-04,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Binders,1869.95,404.3,1
ORD10352,2024-09-05,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Phones,28056.46,2762.4,1
ORD12181,2024-09-05,CUST1224,Preeti More,West,Gujarat,Office Supplies,Art Supplies,2814.78,638.07,1
ORD11799,2024-09-06,CUST1213,Parvati Tripathi,South,Karnataka,Furniture,Bookcases,8712.6,1088.13,1
ORD10436,2024-09-07,CUST1067,Kavya Mehta,North,Uttar Pradesh,Electronics,Phones,21945.09,2276.03,2
ORD10642,2024-09-07,CUST1001,Varun Iyer,East,Assam,Electronics,Tablets,39266.24,5209.7,3
ORD10952,2024-09-07,CUST1165,Sai Sharma,North,Uttar Pradesh,Furniture,Tables,7258.6,833.94,4
ORD11942,2024-09-07,CUST1012,Rakesh Bansal,South,Kerala,Office Supplies,Binders,1545.49,419.59,8
ORD11957,2024-09-07,CUST1108,Ananya Agarwal,West,Goa,Office Supplies,Fasteners,624.04,-21.74,3
ORD10617,2024-09-08,CUST1098,Manoj Pawar,North,Uttarakhand,Office Supplies,Pens & Pencils,852.87,285.77,1
ORD11368,2024-09-08,CUST1085,Tarun Mittal,West,Maharashtra,Office Supplies,Binders,1548.4,230.5,1
ORD11399,2024-09-08,CUST1057,Sneha Gupta,South,Karnataka,Electronics,Phones,15576.81,1350.41,6
ORD12493,2024-09-08,CUST1143,Pushpa Joseph,East,Bihar,Furniture,Bookcases,7210.23,464.59,4
ORD12348,2024-09-09,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,Phones,36660.97,4056.68,1
ORD12585,2024-09-09,CUST1200,Ramesh Dey,East,Assam,Electronics,Phones,35946.54,4587.61,2
ORD10926,2024-09-10,CUST1115,Ashok Tripathi,South,Karnataka,Furniture,Tables,19465.57,1018.02,4
ORD12009,2024-09-10,CUST1083,Manoj Pillai,South,Andhra Pradesh,Office Supplies,Fasteners,634.45,85.92,1
ORD10277,2024-09-11,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Office Supplies,Art Supplies,932.25,117.32,2
ORD11236,2024-09-11,CUST1168,Pranav Tiwari,West,Gujarat,Office Supplies,Fasteners,705.72,170.52,2
ORD11289,2024-09-11,CUST1035,Ravi Singh,South,Tamil Nadu,Furniture,Chairs,9334.6,1368.1,1
ORD12217,2024-09-11,CUST1142,Sachin Chopra,North,Uttar Pradesh,Furniture,Bookcases,4313.61,450.71,2
ORD11561,2024-09-13,CUST1201,Nikhil Das,North,Uttar Pradesh,Furniture,Storage,6894.59,960.69,7
ORD11755,2024-09-13,CUST1067,Kavya Mehta,North,Uttar Pradesh,Electronics,Phones,12047.74,1051.63,2
ORD10548,2024-09-15,CUST1112,Vishal Agarwal,South,Kerala,Electronics,Phones,20884.21,2165.21,1
ORD11484,2024-09-15,CUST1120,Krishna Pillai,East,West Bengal,Office Supplies,Paper,636.06,-23.84,8
ORD12529,2024-09-15,CUST1080,Ramesh Nair,East,West Bengal,Office Supplies,Labels,771.85,94.67,5
ORD11952,2024-09-16,CUST1067,Kavya Mehta,North,Uttar Pradesh,Furniture,Storage,3154.33,111.65,3
ORD12222,2024-09-16,CUST1023,Sneha Bansal,West,Gujarat,Electronics,TVs,15173.41,1937.77,2
ORD10220,2024-09-17,CUST1127,Isha Dubey,West,Gujarat,Electronics,TVs,24167.16,2243.77,1
ORD10196,2024-09-18,CUST1110,Pranav Malhotra,Central,Chhattisgarh,Furniture,Sofas,11061.28,-338.65,2
ORD10357,2024-09-18,CUST1070,Dev Joseph,North,Himachal Pradesh,Electronics,Accessories,1173.38,265.57,1
ORD12144,2024-09-18,CUST1239,Tarun Kumar,East,West Bengal,Office Supplies,Binders,538.41,165.52,1
ORD10444,2024-09-19,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Accessories,4426.21,548.99,2
ORD11264,2024-09-19,CUST1245,Sneha More,West,Gujarat,Electronics,Tablets,27867.85,-3966.07,1
ORD10659,2024-09-20,CUST1156,Rohit Jagtap,East,Odisha,Office Supplies,Pens & Pencils,1079.16,302.19,1
ORD12300,2024-09-20,CUST1218,Gaurav Mishra,South,Andhra Pradesh,Furniture,Chairs,14245.21,1390.6,5
ORD12446,2024-09-20,CUST1193,Krishna Pawar,East,Odisha,Office Supplies,Art Supplies,2026.07,351.43,1
ORD11588,2024-09-21,CUST1070,Dev Joseph,North,Himachal Pradesh,Electronics,Cameras,15681.27,1484.86,1
ORD10700,2024-09-22,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Electronics,TVs,21243.73,2272.69,2
ORD11474,2024-09-22,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Office Supplies,Pens & Pencils,1205.45,295.03,1
ORD12438,2024-09-22,CUST1027,Suresh Malhotra,North,Himachal Pradesh,Office Supplies,Labels,1086.55,254.7,1
ORD10576,2024-09-24,CUST1147,Neha Krishnan,North,Haryana,Electronics,Cameras,11931.0,1033.61,7
ORD11242,2024-09-24,CUST1048,Ravi Reddy,North,Delhi,Office Supplies,Binders,2233.64,616.93,1
ORD11917,2024-09-24,CUST1200,Ramesh Dey,East,Assam,Electronics,TVs,31202.4,2523.86,2
ORD11185,2024-09-25,CUST1125,Gaurav Sethi,Central,Jharkhand,Furniture,Storage,6359.26,-669.38,2
ORD11224,2024-09-25,CUST1191,Rani Bansal,West,Maharashtra,Electronics,Accessories,1038.99,176.48,2
ORD10934,2024-09-26,CUST1188,Nita Arora,West,Maharashtra,Electronics,Phones,25215.96,2844.08,1
ORD10991,2024-09-27,CUST1190,Vikram Desai,East,Jharkhand,Electronics,Tablets,39147.6,5262.28,4
ORD11054,2024-09-27,CUST1001,Varun Iyer,East,Assam,Electronics,Laptops,33930.97,3306.13,5
ORD12057,2024-09-28,CUST1012,Rakesh Bansal,South,Kerala,Furniture,Chairs,11979.22,1911.16,2
ORD12166,2024-09-28,CUST1001,Varun Iyer,East,Assam,Electronics,Tablets,32614.54,4341.14,1
ORD10069,2024-09-29,CUST1024,Yash Reddy,North,Haryana,Furniture,Bookcases,9797.87,608.11,6
ORD10319,2024-09-29,CUST1115,Ashok Tripathi,South,Karnataka,Electronics,Cameras,21256.49,2254.34,3
ORD11582,2024-09-29,CUST1067,Kavya Mehta,North,Uttar Pradesh,Office Supplies,Labels,891.85,214.53,3
ORD11392,2024-09-30,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Fasteners,678.3,191.63,6
ORD12006,2024-09-30,CUST1158,Dev Philip,North,Delhi,Office Supplies,Pens & Pencils,786.66,-42.98,1
ORD10083,2024-10-01,CUST1194,Ruchi Patel,East,Odisha,Office Supplies,Art Supplies,790.88,196.46,2
ORD10212,2024-10-01,CUST1090,Sanjay Chatterjee,East,Assam,Electronics,Cameras,24893.86,2739.6,4
ORD10686,2024-10-01,CUST1068,Nita Iyer,Central,Chhattisgarh,Office Supplies,Pens & Pencils,779.59,119.62,5
ORD10093,2024-10-02,CUST1125,Gaurav Sethi,Central,Jharkhand,Office Supplies,Labels,718.29,-70.52,1
ORD10164,2024-10-02,CUST1086,Shiv George,East,West Bengal,Electronics,Cameras,25154.15,2394.07,2
ORD10667,2024-10-02,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Electronics,Laptops,31777.94,3957.51,1
ORD12433,2024-10-02,CUST1032,Nisha Pillai,West,Goa,Office Supplies,Paper,1438.63,297.11,5
ORD10176,2024-10-03,CUST1177,Nikhil Arora,North,Uttar Pradesh,Electronics,Tablets,13896.49,1695.12,1
ORD10807,2024-10-03,CUST1141,Kamla Khanna,South,Andhra Pradesh,Office Supplies,Binders,1307.41,371.79,1
ORD10874,2024-10-03,CUST1249,Gaurav Naidu,South,Karnataka,Office Supplies,Paper,1017.37,116.81,1
ORD12309,2024-10-04,CUST1237,Rahul Mane,East,West Bengal,Furniture,Bookcases,12073.77,1683.1,6
ORD10679,2024-10-05,CUST1233,Sai Varma,East,West Bengal,Electronics,Laptops,22850.85,2791.54,2
ORD11248,2024-10-05,CUST1224,Preeti More,West,Gujarat,Office Supplies,Fasteners,856.54,181.12,1
ORD11995,2024-10-05,CUST1073,Nikhil Roy,North,Haryana,Furniture,Sofas,19582.45,853.45,1
ORD12159,2024-10-05,CUST1190,Vikram Desai,East,Jharkhand,Electronics,Phones,39413.86,5041.18,1
ORD12189,2024-10-05,CUST1174,Kamla Bhosale,North,Haryana,Furniture,Sofas,26141.69,2317.57,4
ORD10607,2024-10-06,CUST1014,Ishaan Rao,Central,Chhattisgarh,Furniture,Chairs,4010.74,346.61,1
ORD11098,2024-10-07,CUST1027,Suresh Malhotra,North,Himachal Pradesh,Furniture,Tables,17630.13,1163.52,2
ORD11634,2024-10-07,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Furniture,Chairs,10337.9,793.09,6
ORD10330,2024-10-08,CUST1091,Pranav Choudhary,South,Tamil Nadu,Office Supplies,Pens & Pencils,952.67,-26.45,5
ORD10789,2024-10-08,CUST1166,Arjun Sethi,North,Himachal Pradesh,Furniture,Chairs,6280.51,1111.01,2
ORD11872,2024-10-08,CUST1166,Arjun Sethi,North,Himachal Pradesh,Office Supplies,Pens & Pencils,1213.12,415.79,1
ORD11923,2024-10-08,CUST1053,Pankaj Kulkarni,South,Telangana,Furniture,Sofas,8882.33,808.03,1
ORD10492,2024-10-09,CUST1222,Ananya Chauhan,West,Goa,Office Supplies,Envelopes,696.42,97.62,6
ORD10762,2024-10-09,CUST1245,Sneha More,West,Gujarat,Office Supplies,Binders,2140.27,223.52,1
ORD10919,2024-10-09,CUST1217,Sai Mishra,East,West Bengal,Office Supplies,Paper,607.98,62.61,1
ORD12403,2024-10-09,CUST1237,Rahul Mane,East,West Bengal,Office Supplies,Envelopes,649.43,73.83,1
ORD10150,2024-10-10,CUST1166,Arjun Sethi,North,Himachal Pradesh,Furniture,Storage,6747.54,348.7,1
ORD10284,2024-10-10,CUST1167,Pankaj Sen,South,Karnataka,Electronics,TVs,41513.87,3999.05,1
ORD10864,2024-10-10,CUST1064,Shruti Sharma,North,Uttar Pradesh,Electronics,Tablets,17107.58,2704.27,1
ORD12214,2024-10-10,CUST1132,Rohit Yadav,Central,Madhya Pradesh,Furniture,Tables,9277.62,1329.06,4
ORD10328,2024-10-11,CUST1034,Sanjay Joshi,South,Karnataka,Office Supplies,Art Supplies,921.23,176.87,4
ORD10369,2024-10-11,CUST1228,Rahul Krishnan,South,Karnataka,Electronics,Cameras,18085.66,1364.04,6
ORD10639,2024-10-11,CUST1094,Usha Shinde,South,Andhra Pradesh,Electronics,Accessories,4827.42,895.57,1
ORD10723,2024-10-11,CUST1086,Shiv George,East,West Bengal,Electronics,Phones,33689.88,2721.72,1
ORD11259,2024-10-11,CUST1190,Vikram Desai,East,Jharkhand,Office Supplies,Pens & Pencils,1632.64,651.68,6
ORD11544,2024-10-11,CUST1209,Rajesh Bansal,North,Uttar Pradesh,Electronics,Cameras,19479.03,1980.14,9
ORD12098,2024-10-11,CUST1108,Ananya Agarwal,West,Goa,Electronics,Accessories,4413.41,1226.19,1
ORD12397,2024-10-11,CUST1205,Jyoti Roy,North,Uttar Pradesh,Office Supplies,Binders,920.22,-64.46,1
ORD10941,2024-10-12,CUST1015,Sanjay Malhotra,West,Gujarat,Office Supplies,Fasteners,758.06,134.86,2
ORD11513,2024-10-12,CUST1167,Pankaj Sen,South,Karnataka,Furniture,Chairs,14151.97,1327.02,2
ORD12291,2024-10-12,CUST1102,Sita Bansal,East,West Bengal,Electronics,Cameras,9951.53,1470.25,6
ORD10242,2024-10-13,CUST1109,Aditya Sethi,East,Bihar,Furniture,Sofas,24237.61,2760.3,2
ORD10339,2024-10-13,CUST1226,Rohit Sharma,West,Maharashtra,Electronics,TVs,21784.03,2575.3,2
ORD11094,2024-10-13,CUST1162,Nisha Philip,West,Gujarat,Electronics,Tablets,22655.62,2399.5,2
ORD11201,2024-10-13,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Furniture,Tables,17827.64,726.48,2
ORD11407,2024-10-13,CUST1103,Rahul Kapoor,West,Maharashtra,Furniture,Tables,19787.05,2274.49,2
ORD10254,2024-10-14,CUST1094,Usha Shinde,South,Andhra Pradesh,Office Supplies,Labels,1174.61,361.93,1
ORD11961,2024-10-14,CUST1007,Swati Arora,Central,Jharkhand,Electronics,Accessories,1679.24,291.75,2
ORD12089,2024-10-14,CUST1072,Rakesh Mathew,East,Assam,Furniture,Storage,2877.19,301.53,3
ORD10372,2024-10-15,CUST1075,Karan Sethi,South,Tamil Nadu,Office Supplies,Art Supplies,2172.1,359.03,2
ORD11956,2024-10-15,CUST1216,Vijay Dubey,South,Andhra Pradesh,Office Supplies,Art Supplies,1263.26,270.6,1
ORD10398,2024-10-16,CUST1105,Durga Dubey,East,Bihar,Electronics,Phones,41360.77,4017.78,1
ORD10601,2024-10-16,CUST1091,Pranav Choudhary,South,Tamil Nadu,Electronics,Tablets,23171.41,2121.31,1
ORD12226,2024-10-16,CUST1133,Pranav Mittal,East,Bihar,Electronics,Phones,15852.94,1634.73,3
ORD12007,2024-10-17,CUST1026,Sarla More,West,Maharashtra,Electronics,TVs,24223.29,1504.08,5
ORD10090,2024-10-18,CUST1137,Anjali Chatterjee,East,Jharkhand,Office Supplies,Binders,668.59,-115.42,4
ORD10809,2024-10-18,CUST1237,Rahul Mane,East,West Bengal,Office Supplies,Fasteners,671.89,176.68,1
ORD11458,2024-10-18,CUST1050,Ruchi Sharma,West,Goa,Office Supplies,Labels,734.96,278.81,4
ORD12183,2024-10-18,CUST1115,Ashok Tripathi,South,Karnataka,Office Supplies,Art Supplies,2694.08,384.04,4
ORD10195,2024-10-19,CUST1083,Manoj Pillai,South,Andhra Pradesh,Furniture,Chairs,7319.81,1188.82,1
ORD10547,2024-10-19,CUST1063,Pranav Joseph,South,Telangana,Furniture,Sofas,8434.66,593.27,3
ORD10958,2024-10-19,CUST1211,Manoj Iyer,West,Maharashtra,Electronics,Tablets,14547.76,-2312.44,2
ORD12074,2024-10-20,CUST1206,Lata Choudhary,Central,Jharkhand,Electronics,Accessories,1527.87,384.92,2
ORD10332,2024-10-21,CUST1120,Krishna Pillai,East,West Bengal,Furniture,Tables,6034.72,527.46,2
ORD11227,2024-10-21,CUST1217,Sai Mishra,East,West Bengal,Office Supplies,Binders,1453.38,269.62,9
ORD10031,2024-10-22,CUST1172,Durga Mehta,South,Tamil Nadu,Electronics,Accessories,1752.04,408.24,1
ORD10892,2024-10-22,CUST1095,Aditya Abraham,Central,Madhya Pradesh,Office Supplies,Fasteners,500,102.74,2
ORD11053,2024-10-22,CUST1094,Usha Shinde,South,Andhra Pradesh,Office Supplies,Pens & Pencils,1808.03,310.16,4
ORD11367,2024-10-22,CUST1003,Krishna Choudhary,South,Kerala,Office Supplies,Fasteners,710.26,153.04,1
ORD12520,2024-10-22,CUST1001,Varun Iyer,East,Assam,Furniture,Tables,28514.81,3180.71,2
ORD10261,2024-10-23,CUST1067,Kavya Mehta,North,Uttar Pradesh,Electronics,Phones,27809.47,3872.27,2
ORD12431,2024-10-23,CUST1224,Preeti More,West,Gujarat,Furniture,Bookcases,14992.83,2071.83,2
ORD10780,2024-10-24,CUST1245,Sneha More,West,Gujarat,Furniture,Storage,6449.48,808.64,5
ORD11615,2024-10-24,CUST1169,Divya Sharma,South,Kerala,Office Supplies,Paper,642.72,77.28,3
ORD11780,2024-10-24,CUST1195,Lakshmi Sharma,Central,Jharkhand,Furniture,Tables,11788.82,1286.86,2
